thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
28,0,28,[np.float64(0.020833333333333332)],[np.float64(0.16550925925925927)],[1],[0],[0],[0.9277613000012934],['Target'],28,0,28,0,73.5243587999139,,5,73.51617829990573,73.5243587999139,73.5243587999139,0.018686899915337563,74.44404039997607,[np.float64(0.020833333333333332)],[np.float64(0.16550925925925927)],[1],[0],[0],[0.9277613000012934],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
29,0,29,[np.float64(-0.04282407407407408)],[np.float64(-0.3449074074074074)],[1],[0],[0],[1.458062799880281],['Target'],29,0,29,0,74.46350199985318,,5,74.45866929995827,74.46350199985318,74.46350199985318,0.014420400140807033,75.91685159993358,[np.float64(-0.04282407407407408)],[np.float64(-0.3449074074074074)],[1],[0],[0],[1.458062799880281],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
30,0,30,[np.float64(0.4236111111111111)],[np.float64(-0.33564814814814814)],[1],[0],[0],[2.45800259988755],['Target'],30,0,30,0,75.9600511000026,,10,75.95269019994885,75.9600511000026,75.9600511000026,0.0356370999943465,78.41074469988234,[np.float64(0.4236111111111111)],[np.float64(-0.33564814814814814)],[1],[0],[0],[2.45800259988755],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
31,0,31,[np.float64(0.05092592592592592)],[np.float64(0.3773148148148148)],[1],[0],[0],[1.4309477999340743],['Target'],31,0,31,0,78.43647229997441,,10,78.42896259995177,78.43647229997441,78.43647229997441,0.018107600044459105,79.86004190007225,[np.float64(0.05092592592592592)],[np.float64(0.3773148148148148)],[1],[0],[0],[1.4309477999340743],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
32,0,32,[np.float64(0.41435185185185186)],[np.float64(0.017361111111111112)],[1],[0],[0],[2.6889429001603276],['Target'],32,0,32,0,79.89792490005493,,10,79.89088790002279,79.89792490005493,79.89792490005493,0.03056270000524819,82.57995290006511,[np.float64(0.41435185185185186)],[np.float64(0.017361111111111112)],[1],[0],[0],[2.6889429001603276],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
33,0,33,[np.float64(0.29398148148148145)],[np.float64(0.1412037037037037)],[1],[0],[0],[1.028273900039494],['Target'],33,0,33,0,82.6091922998894,,5,82.60070299985819,82.6091922998894,82.6091922998894,0.020519800018519163,83.62905510002747,[np.float64(0.29398148148148145)],[np.float64(0.1412037037037037)],[1],[0],[0],[1.028273900039494],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
34,0,34,[np.float64(-0.21064814814814814)],[np.float64(0.13194444444444445)],[1],[0],[0],[1.9427078000735492],['Target'],34,0,34,0,83.64603929989971,,5,83.64048149995506,83.64603929989971,83.64603929989971,0.011260599829256535,85.58330639987253,[np.float64(-0.21064814814814814)],[np.float64(0.13194444444444445)],[1],[0],[0],[1.9427078000735492],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
35,0,35,[np.float64(-0.4652777777777778)],[np.float64(0.015046296296296295)],[1],[0],[0],[1.7375944000668824],['Target'],35,0,35,0,85.60531129990704,,5,85.6000584999565,85.60531129990704,85.60531129990704,0.016567999962717295,87.33776320004836,[np.float64(-0.4652777777777778)],[np.float64(0.015046296296296295)],[1],[0],[0],[1.7375944000668824],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
36,0,36,[np.float64(-0.16319444444444445)],[np.float64(-0.1597222222222222)],[1],[0],[0],[1.257537999888882],['Target'],36,0,36,0,87.37757409992628,,10,87.36886300006881,87.37757409992628,87.37757409992628,0.030918699922040105,88.62651259987615,[np.float64(-0.16319444444444445)],[np.float64(-0.1597222222222222)],[1],[0],[0],[1.257537999888882],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
37,0,37,[np.float64(0.27662037037037035)],[np.float64(-0.19212962962962962)],[1],[0],[0],[1.3693333000410348],['Target'],37,0,37,0,88.64436489995569,,5,88.63936959998682,88.64436489995569,88.64436489995569,0.012637800071388483,90.00883639999665,[np.float64(0.27662037037037035)],[np.float64(-0.19212962962962962)],[1],[0],[0],[1.3693333000410348],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
38,0,38,[np.float64(-0.4097222222222222)],[np.float64(-0.13194444444444445)],[1],[0],[0],[1.3132058999035507],['Target'],38,0,38,0,90.03208029991947,,5,90.02594209997915,90.03208029991947,90.03208029991947,0.016888299956917763,91.33926189993508,[np.float64(-0.4097222222222222)],[np.float64(-0.13194444444444445)],[1],[0],[0],[1.3132058999035507],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
39,0,39,[np.float64(0.41435185185185186)],[np.float64(0.09490740740740741)],[1],[0],[0],[2.0366466999985278],['Target'],39,0,39,0,91.37236969987862,,10,91.36517799994908,91.37236969987862,91.37236969987862,0.025705399923026562,93.40188020002097,[np.float64(0.41435185185185186)],[np.float64(0.09490740740740741)],[1],[0],[0],[2.0366466999985278],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
40,0,40,[np.float64(-0.12037037037037036)],[np.float64(0.1261574074074074)],[1],[0],[0],[2.136116499779746],['Target'],40,0,40,0,93.42666479991749,,10,93.41921099997126,93.42666479991749,93.42666479991749,0.017226599855348468,95.55542159988545,[np.float64(-0.12037037037037036)],[np.float64(0.1261574074074074)],[1],[0],[0],[2.136116499779746],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
41,0,41,[np.float64(0.23032407407407407)],[np.float64(0.2662037037037037)],[1],[0],[0],[1.7696332999039441],['Target'],41,0,41,0,95.57286149985157,,5,95.56775279995054,95.57286149985157,95.57286149985157,0.012157500023022294,97.3374767000787,[np.float64(0.23032407407407407)],[np.float64(0.2662037037037037)],[1],[0],[0],[1.7696332999039441],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
42,0,42,[np.float64(-0.3680555555555556)],[np.float64(0.3773148148148148)],[1],[0],[0],[2.0760382001753896],['Target'],42,0,42,0,97.36443299986422,,10,97.35607249988243,97.36443299986422,97.36443299986422,0.018447100184857845,99.43218280002475,[np.float64(-0.3680555555555556)],[np.float64(0.3773148148148148)],[1],[0],[0],[2.0760382001753896],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
43,0,43,[np.float64(-0.08101851851851852)],[np.float64(-0.24768518518518517)],[1],[0],[0],[2.095642700092867],['Target'],43,0,43,0,99.44715290004387,,5,99.44187489990145,99.44715290004387,99.44715290004387,0.00955060007981956,101.53760550008155,[np.float64(-0.08101851851851852)],[np.float64(-0.24768518518518517)],[1],[0],[0],[2.095642700092867],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
44,0,44,[np.float64(-0.16435185185185186)],[np.float64(0.4791666666666667)],[1],[0],[0],[2.1972328000701964],['Target'],44,0,44,0,101.56739309988916,,10,101.56039209989831,101.56739309988916,101.56739309988916,0.022646100027486682,103.75770560000092,[np.float64(-0.16435185185185186)],[np.float64(0.4791666666666667)],[1],[0],[0],[2.1972328000701964],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
45,0,45,[np.float64(0.4166666666666667)],[np.float64(0.4351851851851852)],[1],[0],[0],[2.0841502000112087],['Target'],45,0,45,0,103.79556249990128,,10,103.78834720002487,103.79556249990128,103.79556249990128,0.030475500039756298,105.87260899995454,[np.float64(0.4166666666666667)],[np.float64(0.4351851851851852)],[1],[0],[0],[2.0841502000112087],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
46,0,46,[np.float64(0.2013888888888889)],[np.float64(0.33564814814814814)],[1],[0],[0],[1.4044607998803258],['Target'],46,0,46,0,105.89594010007568,,5,105.88949349988252,105.89594010007568,105.89594010007568,0.01666339999064803,107.29403149988502,[np.float64(0.2013888888888889)],[np.float64(0.33564814814814814)],[1],[0],[0],[1.4044607998803258],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
47,0,47,[np.float64(0.006944444444444444)],[np.float64(-0.15856481481481483)],[1],[0],[0],[1.655237999977544],['Target'],47,0,47,0,107.31949379993603,,10,107.31249170005322,107.31949379993603,107.31949379993603,0.018320699920877814,108.96783860004507,[np.float64(0.006944444444444444)],[np.float64(-0.15856481481481483)],[1],[0],[0],[1.655237999977544],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
48,0,48,[np.float64(0.2986111111111111)],[np.float64(0.2222222222222222)],[1],[0],[0],[1.4035237000789493],['Target'],48,0,48,0,108.99474969995208,,5,108.9870708999224,108.99474969995208,108.99474969995208,0.01901950011961162,110.39069440006278,[np.float64(0.2986111111111111)],[np.float64(0.2222222222222222)],[1],[0],[0],[1.4035237000789493],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
49,0,49,[np.float64(-0.09953703703703703)],[np.float64(0.03935185185185185)],[1],[0],[0],[2.3873344999738038],['Target'],49,0,49,0,110.42890409985557,,10,110.42174490005709,110.42890409985557,110.42890409985557,0.030865199863910675,112.8091631999705,[np.float64(-0.09953703703703703)],[np.float64(0.03935185185185185)],[1],[0],[0],[2.3873344999738038],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
50,0,50,[np.float64(0.4097222222222222)],[np.float64(-0.32407407407407407)],[1],[0],[0],[2.203196099959314],['Target'],50,0,50,0,112.8247807000298,,5,112.81970150000416,112.8247807000298,112.8247807000298,0.010363900102674961,115.0229885999579,[np.float64(0.4097222222222222)],[np.float64(-0.32407407407407407)],[1],[0],[0],[2.203196099959314],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
51,0,51,[np.float64(0.07291666666666667)],[np.float64(0.2847222222222222)],[1],[0],[0],[1.3365664999000728],['Target'],51,0,51,0,115.04856740008108,,10,115.04145519994199,115.04856740008108,115.04856740008108,0.018308799946680665,116.37813419988379,[np.float64(0.07291666666666667)],[np.float64(0.2847222222222222)],[1],[0],[0],[1.3365664999000728],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
52,0,52,[np.float64(0.24768518518518517)],[np.float64(0.2152777777777778)],[1],[0],[0],[1.1582969999872148],['Target'],52,0,52,0,116.39917359990068,,5,116.39405369991437,116.39917359990068,116.39917359990068,0.015695299953222275,117.55246039992198,[np.float64(0.24768518518518517)],[np.float64(0.2152777777777778)],[1],[0],[0],[1.1582969999872148],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
53,0,53,[np.float64(0.008101851851851851)],[np.float64(-0.3298611111111111)],[1],[0],[0],[1.2439866999629885],['Target'],53,0,53,0,117.58012120006606,,5,117.57137969997711,117.58012120006606,117.58012120006606,0.01875269995070994,118.81546299997717,[np.float64(0.008101851851851851)],[np.float64(-0.3298611111111111)],[1],[0],[0],[1.2439866999629885],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
54,0,54,[np.float64(0.44560185185185186)],[np.float64(-0.3912037037037037)],[1],[0],[0],[1.9668796001933515],['Target'],54,0,54,0,118.84387209988199,,10,118.83656009985134,118.84387209988199,118.84387209988199,0.020885900128632784,120.80352060007863,[np.float64(0.44560185185185186)],[np.float64(-0.3912037037037037)],[1],[0],[0],[1.9668796001933515],['Target'],191170,001,2025-09-30_19h07.51.236,Visual search,,2025.1.1,115.77075541440561,2025-09-30 19h07.52.319230 +0530,
